Name,AgeinMonths,Observation,Video,BoutID,Duration,EC_start,EC_end,Constrain_infant,Posture_mother,Distance,Initiator
A,15,A_15,A_15_1,17,1340,298173,299513,free,sit,0.465962286,infant
A,15,A_15,A_15_1,18,1180,312730,313910,free,walk,2.023489459,infant
A,15,A_15,A_15_1,19,1100,315489,316589,free,walk,1.772273081,NA
A,15,A_15,A_15_1,20,420,327587,328007,free,sit,0.436217092,infant
A,15,A_15,A_15_1,21,260,343483,343743,free,walk,1.51708981,mother
A,15,A_15,A_15_1,22,40,416866,416906,free,sit,1.541909603,infant
A,15,A_15,A_15_1,23,501,418326,418827,free,sit,1.763665329,infant
A,15,A_15,A_15_1,24,600,421786,422386,free,sit,1.348502267,infant
A,15,A_15,A_15_1,25,320,425385,425705,free,sit,0.635047195,infant
A,15,A_15,A_15_1,26,500,459557,460057,free,sit,0.400429665,mother
A,15,A_15,A_15_1,27,380,482272,482652,free,sit,1.676182183,infant
A,15,A_15,A_15_1,28,280,515245,515525,free,sit,0.364342414,mother
A,15,A_15,A_15_1,29,140,518344,518484,free,sit,0.204088249,NA
A,15,A_15,A_15_1,30,1000,525023,526023,free,stand,0.364214577,infant
A,15,A_15,A_15_1,31,219,547038,547257,free,sit,2.381306901,mother
A,15,A_15,A_15_1,32,400,559355,559755,free,sit,0.704685579,mother
A,15,A_15,A_15_1,33,600,584029,584629,free,sit,1.815947477,mother
A,15,A_15,A_15_1,34,360,589548,589908,free,sit,0.747417487,mother
A,15,A_15,A_15_1,35,339,613683,614022,free,sit,0.50140282,infant
A,15,A_15,A_15_1,36,4899,647975,652874,free,sit,0.195419438,mother
A,15,A_15,A_15_1,37,1639,671390,673029,free,sit,1.66369753,infant
A,15,A_15,A_15_1,38,40,683067,683107,free,sit,0.92547527,infant
A,15,A_15,A_15_1,39,820,725477,726297,free,sit,2.034186545,infant
A,15,A_15,A_15_1,40,1139,762889,764028,free,sit,0.335920298,mother
A,15,A_15,A_15_1,41,120,776725,776845,free,sit,0.252309816,infant
A,15,A_15,A_15_1,42,380,810318,810698,free,sit,1.427728297,infant
A,15,A_15,A_15_1,43,1580,862386,863966,free,sit,1.561136508,infant
A,15,A_15,A_15_1,44,4718,899438,904156,free,sit,1.000460641,mother
A,15,A_15,A_15_1,45,420,961603,962023,free,sit,1.76881015,infant
A,15,A_15,A_15_1,46,340,1008812,1009152,free,sit,1.40454701,mother
A,15,A_15,A_15_1,47,700,1020150,1020850,free,sit,1.111015281,infant
A,15,A_15,A_15_1,48,1640,1022369,1024009,free,sit,0.587202948,same
A,15,A_15,A_15_1,49,540,1126285,1126825,free,sit,0.871857525,infant
A,15,A_15,A_15_1,50,60,1612811,1612871,free,sit,0.338767453,mother
A,15,A_15,A_15_1,51,840,1733602,1734442,free,sit,0.720232189,infant
A,15,A_15,A_15_1,52,620,1737261,1737881,free,sit,0.442000105,mother
A,15,A_15,A_15_1,53,940,2381163,2382103,free,sit,0.163072868,mother
A,15,A_15,A_15_1,54,340,2478938,2479278,free,sit,0.194577685,mother
A,15,A_15,A_15_1,55,1060,2482577,2483637,free,sit,0.180619317,NA
A,15,A_15,A_15_1,56,420,2485197,2485617,free,sit,0.192589035,mother
A,15,A_15,A_15_1,57,140,2498453,2498593,free,sit,NaN,mother
A,15,A_15,A_15_1,58,140,2563357,2563497,free,sit,NaN,infant
A,15,A_15,A_15_1,59,499,2608386,2608885,free,sit,1.036493477,infant
A,15,A_15,A_15_1,60,2619,2610825,2613444,free,sit,1.772035104,infant
A,15.5,A_15.5,A_15.5_1,1,3099,8658,11757,free,sit,0.19303142,mother
A,15.5,A_15.5,A_15.5_1,2,220,19216,19436,free,sit,0.260371013,mother
A,15.5,A_15.5,A_15.5_1,3,240,24055,24295,free,sit,0.322353886,mother
A,15.5,A_15.5,A_15.5_1,4,180,47430,47610,free,sit,0.532109981,mother
A,15.5,A_15.5,A_15.5_1,5,3139,82262,85401,free,sit,0.352235981,infant
A,15.5,A_15.5,A_15.5_1,6,4779,116314,121093,free,sit,0.240602649,mother
A,15.5,A_15.5,A_15.5_1,7,1740,122193,123933,free,sit,0.272781976,infant
A,15.5,A_15.5,A_15.5_1,8,20,207934,207954,free,sit,0.341208483,same
A,15.5,A_15.5,A_15.5_1,9,520,281657,282177,free,sit,0.317253157,mother
A,15.5,A_15.5,A_15.5_1,10,240,296553,296793,free,sit,0.457558825,mother
A,15.5,A_15.5,A_15.5_1,11,3139,298554,301693,free,sit,0.255406836,infant
A,15.5,A_15.5,A_15.5_1,12,520,310051,310571,free,sit,0.27343259,mother
A,15.5,A_15.5,A_15.5_1,13,299,314910,315209,free,sit,0.437644813,infant
A,15.5,A_15.5,A_15.5_1,14,1899,318309,320208,free,sit,0.385739384,infant
A,15.5,A_15.5,A_15.5_1,15,1519,325028,326547,free,sit,NaN,mother
A,15.5,A_15.5,A_15.5_1,16,1760,349142,350902,free,sit,0.496124028,infant
A,15.5,A_15.5,A_15.5_1,17,1060,361819,362879,free,sit,0.328646307,mother
A,15.5,A_15.5,A_15.5_1,18,460,368858,369318,free,sit,0.360099168,mother
A,15.5,A_15.5,A_15.5_1,19,3040,379735,382775,free,sit,0.35942178,mother
A,15.5,A_15.5,A_15.5_1,20,900,401510,402410,free,sit,0.390721516,mother
A,15.5,A_15.5,A_15.5_1,21,3699,443701,447400,free,sit,0.144631416,mother
A,15.5,A_15.5,A_15.5_1,22,1119,462097,463216,free,sit,0.182984574,infant
A,15.5,A_15.5,A_15.5_1,23,220,575231,575451,free,sit,0.247872653,infant
A,15.5,A_15.5,A_15.5_1,24,1600,598266,599866,free,sit,0.37268588,infant
A,15.5,A_15.5,A_15.5_1,25,1300,602065,603365,free,sit,0.240449928,infant
A,15.5,A_15.5,A_15.5_1,26,280,648835,649115,free,sit,0.117757364,infant
A,15.5,A_15.5,A_15.5_1,27,1519,663032,664551,free,sit,0.233218717,mother
A,15.5,A_15.5,A_15.5_1,28,900,809738,810638,free,sit,0.285746182,same
A,15.5,A_15.5,A_15.5_1,29,660,1036606,1037266,free,sit,0.235415211,mother
A,15.5,A_15.5,A_15.5_1,30,460,1182033,1182493,free,sit,0.293512533,mother
A,15.5,A_15.5,A_15.5_1,31,120,1195130,1195250,free,sit,0.273716696,infant
A,15.5,A_15.5,A_15.5_1,32,3499,1225503,1229002,free,sit,0.219512401,mother
A,15.5,A_15.5,A_15.5_1,33,600,1230501,1231101,free,sit,0.295178345,infant
A,15.5,A_15.5,A_15.5_1,34,600,1269092,1269692,free,sit,0.262382986,mother
A,15.5,A_15.5,A_15.5_1,35,360,1279970,1280330,free,sit,0.212945743,NA
A,15.5,A_15.5,A_15.5_1,36,220,1284009,1284229,free,sit,NaN,infant
A,15.5,A_15.5,A_15.5_1,37,760,1404821,1405581,free,sit,0.788132198,mother
A,15.5,A_15.5,A_15.5_1,38,340,1421877,1422217,free,sit,0.712110174,infant
A,15.5,A_15.5,A_15.5_1,39,1280,1685654,1686934,free,sit,NaN,mother
A,15.5,A_15.5,A_15.5_1,40,1560,1697471,1699031,free,sit,0.452365063,same
A,15.5,A_15.5,A_15.5_1,41,1780,1734902,1736682,free,sit,0.438899287,NA
A,15.5,A_15.5,A_15.5_1,42,139,1820842,1820981,free,sit,0.145984439,infant
A,15.5,A_15.5,A_15.5_1,43,440,1922397,1922837,free,sit,0.306484037,infant
A,15.5,A_15.5,A_15.5_1,44,1360,2003657,2005017,free,sit,0.394980817,mother
A,15.5,A_15.5,A_15.5_1,45,560,2044987,2045547,free,sit,0.206248837,mother
A,15.5,A_15.5,A_15.5_1,46,999,2083838,2084837,free,sit,0.455002695,mother
A,15.5,A_15.5,A_15.5_1,47,880,2097274,2098154,free,sit,0.295957671,infant
A,15.5,A_15.5,A_15.5_1,48,460,2604688,2605148,free,sit,0.371863895,mother
A,15.5,A_15.5,A_15.5_2,1,1700,18235,19935,free,sit,NA,mother
A,15.5,A_15.5,A_15.5_2,2,1080,23874,24954,free,sit,0.336145263,NA
A,15.5,A_15.5,A_15.5_2,3,619,29273,29892,free,sit,0.343680696,infant
A,15.5,A_15.5,A_15.5_2,4,700,66143,66843,free,sit,0.622896299,infant
A,15.5,A_15.5,A_15.5_2,5,60,81200,81260,free,sit,NaN,mother
A,15.5,A_15.5,A_15.5_2,6,2160,86098,88258,free,sit,0.171401107,NA
A,15.5,A_15.5,A_15.5_2,7,620,125568,126188,free,sit,0.383457061,mother
A,15.5,A_15.5,A_15.5_2,8,500,188092,188592,free,sit,0.536482668,mother
A,15.5,A_15.5,A_15.5_2,9,1060,197190,198250,free,sit,0.52983684,infant
A,15.5,A_15.5,A_15.5_2,10,220,206608,206828,free,sit,0.632647178,same
A,15.5,A_15.5,A_15.5_2,11,2019,214526,216545,free,sit,0.42229867,mother
A,15.5,A_15.5,A_15.5_2,12,420,370226,370646,free,sit,0.595971839,mother
A,15.5,A_15.5,A_15.5_2,13,460,389641,390101,free,sit,0.424151922,infant
A,15.5,A_15.5,A_15.5_2,14,1999,625501,627500,free,sit,1.708836968,infant
A,15.5,A_15.5,A_15.5_2,15,140,632579,632719,free,sit,1.137676363,infant
A,15.5,A_15.5,A_15.5_2,16,1459,643956,645415,free,sit,2.382067449,infant
A,15.5,A_15.5,A_15.5_2,17,460,646495,646955,free,sit,2.377181346,infant
A,15.5,A_15.5,A_15.5_2,18,1740,649974,651714,free,sit,2.728511168,infant
A,15.5,A_15.5,A_15.5_2,19,60,657012,657072,free,walk,1.992953469,infant
A,15.5,A_15.5,A_15.5_2,20,1279,667590,668869,free,sit,0.508402922,mother
A,15.5,A_15.5,A_15.5_2,21,1080,679027,680107,free,sit,0.473807998,same
A,15.5,A_15.5,A_15.5_2,22,520,692483,693003,constrained,sit,0.382365725,mother
A,15.5,A_15.5,A_15.5_2,23,280,710079,710359,constrained,sit,0.404247037,NA
A,15.5,A_15.5,A_15.5_2,24,1659,737052,738711,constrained,sit,0.506672567,mother
A,15.5,A_15.5,A_15.5_2,25,299,830648,830947,constrained,sit,0.367628629,infant
A,15.5,A_15.5,A_15.5_2,26,460,846383,846843,constrained,sit,0.532444571,mother
A,15.5,A_15.5,A_15.5_2,27,2119,852002,854121,constrained,sit,0.315474044,mother
A,15.5,A_15.5,A_15.5_2,28,660,861120,861780,constrained,sit,0.225630275,mother
A,15.5,A_15.5,A_15.5_2,29,340,914826,915166,constrained,sit,0.333524721,mother
A,15.5,A_15.5,A_15.5_2,30,260,920464,920724,constrained,sit,0.164645065,mother
A,15.5,A_15.5,A_15.5_2,31,1020,935120,936140,constrained,sit,0.35331916,mother
A,15.5,A_15.5,A_15.5_2,32,1940,1061847,1063787,constrained,sit,0.31457971,infant
A,15.5,A_15.5,A_15.5_2,33,4859,1126410,1131269,free,sit,0.301116038,mother
A,15.5,A_15.5,A_15.5_2,34,6199,1145305,1151504,free,sit,0.576037335,infant
A,15.5,A_15.5,A_15.5_2,35,660,1186534,1187194,free,sit,0.153698268,mother
A,15.5,A_15.5,A_15.5_2,36,420,1212607,1213027,constrained,sit,0.172419906,NA
A,15.5,A_15.5,A_15.5_2,37,1700,1231842,1233542,constrained,sit,0.235572063,mother
A,15.5,A_15.5,A_15.5_2,38,20,1247358,1247378,constrained,sit,0.314902766,mother
A,15.5,A_15.5,A_15.5_2,39,1060,1248458,1249518,constrained,sit,0.305294873,infant
A,15.5,A_15.5,A_15.5_2,40,1559,1280010,1281569,free,sit,0.219083293,mother
A,15.5,A_15.5,A_15.5_2,41,1619,1317320,1318939,free,sit,0.214653076,mother
A,15.5,A_15.5,A_15.5_2,42,320,1348651,1348971,free,sit,0.226278686,mother
A,15.5,A_15.5,A_15.5_2,43,2100,1428570,1430670,free,sit,0.174504463,mother
A,15.5,A_15.5,A_15.5_2,44,3859,1434389,1438248,free,sit,0.257554404,mother
A,15.5,A_15.5,A_15.5_2,45,3499,1483276,1486775,free,sit,1.184105212,same
A,15.5,A_15.5,A_15.5_2,46,960,1489054,1490014,free,sit,1.185462308,infant
A,15.5,A_15.5,A_15.5_2,47,60,1491094,1491154,free,sit,1.130496834,infant
A,15.5,A_15.5,A_15.5_2,48,180,1566793,1566973,free,sit,NaN,mother
A,15.5,A_15.5,A_15.5_2,49,820,1603583,1604403,free,sit,0.471343129,mother
A,15.5,A_15.5,A_15.5_2,50,1259,1636735,1637994,free,walk,1.741320384,infant
A,15.5,A_15.5,A_15.5_2,51,360,1706336,1706696,free,sit,0.415178184,mother
A,15.5,A_15.5,A_15.5_2,52,240,1709235,1709475,free,sit,0.278039508,infant
A,15.5,A_15.5,A_15.5_2,53,460,1730409,1730869,free,sit,0.293256462,mother
A,15.5,A_15.5,A_15.5_2,54,560,1743806,1744366,free,sit,0.180544092,mother
A,15.5,A_15.5,A_15.5_2,55,599,1788354,1788953,free,sit,0.450726857,mother
A,15.5,A_15.5,A_15.5_2,56,220,1831982,1832202,free,sit,0.383999085,mother
A,15.5,A_15.5,A_15.5_2,57,560,1850937,1851497,free,sit,3.887892551,infant
A,15.5,A_15.5,A_15.5_2,58,760,1879169,1879929,free,sit,1.66225221,infant
A,15.5,A_15.5,A_15.5_2,59,960,1881328,1882288,free,sit,0.860601897,infant
A,15.5,A_15.5,A_15.5_2,60,540,1893205,1893745,free,sit,0.326172584,mother
A,15.5,A_15.5,A_15.5_2,61,80,1901003,1901083,free,sit,2.728165373,infant
A,15.5,A_15.5,A_15.5_2,62,1359,1902223,1903582,free,sit,2.728139769,infant
A,15.5,A_15.5,A_15.5_2,63,140,1941932,1942072,free,sit,1.565621437,infant
A,15.5,A_15.5,A_15.5_2,64,280,1943192,1943472,free,sit,0.973683456,infant
A,15.5,A_15.5,A_15.5_2,65,120,1956068,1956188,free,sit,3.218730659,infant
A,15.5,A_15.5,A_15.5_2,66,2119,1986520,1988639,free,sit,1.508537742,mother
A,15.5,A_15.5,A_15.5_2,67,400,1995577,1995977,free,sit,1.439895228,infant
A,15.5,A_15.5,A_15.5_2,68,120,2040665,2040785,free,sit,1.831084876,infant
A,15.5,A_15.5,A_15.5_2,69,520,2043044,2043564,free,sit,0.333811441,infant
A,15.5,A_15.5,A_15.5_2,70,440,2049163,2049603,free,sit,0.435921742,mother
A,15.5,A_15.5,A_15.5_2,71,1119,2078275,2079394,free,sit,2.289023124,NA
A,15.5,A_15.5,A_15.5_2,72,920,2204740,2205660,free,sit,0.185412006,mother
A,15.5,A_15.5,A_15.5_2,73,2319,2230133,2232452,free,sit,0.453472021,mother
A,15.5,A_15.5,A_15.5_2,74,540,2255566,2256106,free,sit,1.611281186,infant
A,15.5,A_15.5,A_15.5_2,75,1299,2272042,2273341,free,sit,1.704539359,mother
A,15.5,A_15.5,A_15.5_2,76,2760,2298374,2301134,free,sit,1.237735773,infant
A,15.5,A_15.5,A_15.5_2,77,720,2327486,2328206,free,sit,0.49276274,mother
A,15.5,A_15.5,A_15.5_2,78,960,2341262,2342222,free,sit,0.972208881,mother
A,15.5,A_15.5,A_15.5_2,79,420,2361737,2362157,free,sit,1.304227229,infant
A,15.5,A_15.5,A_15.5_2,80,140,2364236,2364376,free,sit,0.990808063,infant
A,15.5,A_15.5,A_15.5_2,81,1139,2376813,2377952,free,sit,1.614313816,infant
A,15.5,A_15.5,A_15.5_2,82,1600,2442514,2444114,free,sit,2.195912095,infant
A,15.5,A_15.5,A_15.5_2,83,580,2446313,2446893,free,sit,0.301615912,NA
A,15.5,A_15.5,A_15.5_2,84,240,2472146,2472386,free,sit,1.962775747,mother
A,15.5,A_15.5,A_15.5_2,85,900,2476785,2477685,free,sit,0.529620198,mother
A,15.5,A_15.5,A_15.5_2,86,399,2491941,2492340,free,sit,0.511643813,infant
A,15.5,A_15.5,A_15.5_2,87,420,2531070,2531490,free,sit,1.524495585,infant
A,15.5,A_15.5,A_15.5_2,88,660,2556723,2557383,free,sit,0.786011063,mother
A,15.5,A_15.5,A_15.5_2,89,1919,2563121,2565040,constrained,sit,0.215372888,NA
A,15.5,A_15.5,A_15.5_2,90,120,2593073,2593193,free,sit,1.33607812,NA
A,15.5,A_15.5,A_15.5_2,91,1059,2624224,2625283,free,sit,0.50184074,mother
A,15.5,A_15.5,A_15.5_2,92,1939,2690705,2692644,free,sit,0.684270187,mother
E,10,E_10,E_10_1,1,200,13997,14197,free,sit,NA,mother
E,10,E_10,E_10_1,2,7737,38412,46149,free,stand,1.401234813,infant
E,10,E_10,E_10_1,3,360,53469,53829,free,sit,0.419615989,mother
E,10,E_10,E_10_1,4,4997,76662,81659,free,sit,0.480959909,mother
E,10,E_10,E_10_1,5,3899,101516,105415,free,sit,1.111550529,same
E,10,E_10,E_10_1,6,6517,107375,113892,free,sit,0.709446087,mother
E,10,E_10,E_10_1,7,700,120032,120732,free,sit,0.600019406,mother
E,10,E_10,E_10_1,8,1500,128109,129609,free,sit,0.623899237,mother
E,10,E_10,E_10_1,9,800,168540,169340,free,sit,0.87235627,infant
E,10,E_10,E_10_1,10,1120,238003,239123,free,sit,0.455845982,infant
E,10,E_10,E_10_1,11,880,241281,242161,free,sit,0.358408197,mother
E,10,E_10,E_10_1,12,40,273675,273715,free,sit,0.92391094,mother
E,10,E_10,E_10_1,13,400,275575,275975,free,sit,0.297129314,infant
E,10,E_10,E_10_1,14,3318,280254,283572,free,sit,0.445258326,mother
E,10,E_10,E_10_1,15,1500,327642,329142,free,sit,0.340695235,same
E,10,E_10,E_10_1,16,120,332681,332801,free,sit,0.42392201,infant
E,10,E_10,E_10_1,17,1219,338219,339438,free,sit,0.402577339,mother
E,10,E_10,E_10_1,18,1140,383009,384149,free,sit,0.548804703,infant
E,10,E_10,E_10_1,19,300,388186,388486,free,sit,0.2246556,mother
E,10,E_10,E_10_1,20,640,392066,392706,free,sit,0.804531968,mother
E,10,E_10,E_10_1,21,1340,408923,410263,free,sit,0.780135622,infant
E,10,E_10,E_10_1,22,380,412063,412443,free,sit,0.161853885,infant
E,10,E_10,E_10_1,23,1260,420900,422160,free,sit,0.144076494,same
E,10,E_10,E_10_1,24,280,465649,465929,constrained,sit,0.21628787,infant
E,10,E_10,E_10_1,25,260,468066,468326,constrained,sit,0.162537829,NA
E,10,E_10,E_10_1,26,1560,556207,557767,free,sit,0.79077174,mother
E,10,E_10,E_10_1,27,660,717826,718486,free,sit,1.660671918,infant
E,10,E_10,E_10_1,28,1458,720546,722004,free,sit,1.226892046,NA
E,10,E_10,E_10_1,29,1639,725884,727523,free,sit,0.640448197,mother
E,10,E_10,E_10_1,30,1540,771534,773074,free,sit,1.042296613,infant
E,10,E_10,E_10_1,31,3500,778871,782371,free,sit,1.22621651,infant
E,10,E_10,E_10_1,32,4260,800624,804884,free,sit,1.018232809,infant
E,10,E_10,E_10_1,33,1920,823860,825780,free,sit,0.53365042,mother
E,10,E_10,E_10_1,34,600,826979,827579,free,sit,0.534355867,infant
E,10,E_10,E_10_1,35,680,859610,860290,free,sit,0.410911474,infant
E,10,E_10,E_10_1,36,3420,876527,879947,free,sit,0.213082876,mother
E,10,E_10,E_10_1,37,480,964523,965003,free,sit,0.218028611,mother
E,10,E_10,E_10_1,38,420,1115986,1116406,free,sit,0.348899724,mother
E,10,E_10,E_10_1,39,320,1179346,1179666,free,sit,0.229317441,same
E,10,E_10,E_10_1,40,1619,1235136,1236755,free,sit,0.445446304,mother
E,10,E_10,E_10_1,41,640,1426466,1427106,constrained,sit,0.327111657,infant
E,10,E_10,E_10_1,42,2340,1463676,1466016,constrained,sit,0.596781804,infant
E,10,E_10,E_10_1,43,460,1505286,1505746,free,sit,0.42218556,NA
E,10,E_10,E_10_1,44,140,1590961,1591101,free,sit,0.374377803,mother
E,10,E_10,E_10_1,45,840,1592821,1593661,free,sit,0.396579684,infant
E,10,E_10,E_10_1,46,1100,1628471,1629571,constrained,sit,0.579715469,mother
E,10,E_10,E_10_1,47,740,1700293,1701033,free,sit,0.43267738,infant
E,10,E_10,E_10_1,48,920,1703353,1704273,free,sit,1.149568784,NA
E,10,E_10,E_10_1,49,1517,1772935,1774452,free,sit,0.834933852,same
E,10,E_10,E_10_1,50,940,1799807,1800747,free,sit,0.617115003,infant
E,10,E_10,E_10_1,51,20,2151150,2151170,free,sit,1.150517414,infant
E,10,E_10,E_10_1,52,1320,2158070,2159390,free,sit,1.130925585,infant
E,10,E_10,E_10_1,53,160,2162387,2162547,free,sit,1.108395817,infant
E,10,E_10,E_10_1,54,100,2280197,2280297,free,sit,0.634157634,infant
E,10,E_10,E_10_1,55,1440,2285154,2286594,free,sit,0.993800671,infant
E,10,E_10,E_10_1,56,420,2290014,2290434,free,sit,1.129164121,infant
E,10,E_10,E_10_1,57,2419,2350117,2352536,constrained,sit,0.366170047,mother
E,10,E_10,E_10_1,58,280,2470323,2470603,free,sit,0.428438786,infant
E,10,E_10,E_10_2,1,1580,31250,32830,free,sit,0.645261447,infant
E,10,E_10,E_10_2,2,657,64523,65180,free,stand,0.671679507,infant
E,10,E_10,E_10_2,3,2977,158137,161114,free,walk,1.262888919,infant
E,10,E_10,E_10_2,4,779,227816,228595,free,sit,0.486042399,mother
E,10,E_10,E_10_2,5,1320,244792,246112,free,sit,0.309229064,mother
E,10,E_10,E_10_2,6,2880,346561,349441,free,sit,0.211691815,mother
E,10,E_10,E_10_2,7,1119,524031,525150,free,sit,1.132771115,infant
E,10,E_10,E_10_2,8,1357,543606,544963,free,sit,1.107618913,mother
E,10,E_10,E_10_2,9,600,587612,588212,free,sit,0.500856714,infant
E,10,E_10,E_10_2,10,2039,656272,658311,free,sit,0.338479937,mother
E,10,E_10,E_10_2,11,400,672188,672588,free,sit,0.236246397,mother
E,10,E_10,E_10_2,12,140,675728,675868,free,sit,0.395495101,NA
E,10,E_10,E_10_2,13,40,681424,681464,free,sit,0.382716162,NA
E,10,E_10,E_10_2,14,600,693841,694441,free,sit,0.213358645,NA
E,10,E_10,E_10_2,15,5397,886285,891682,free,sit,0.43351718,infant
E,10,E_10,E_10_2,16,160,1048738,1048898,free,sit,0.431647061,infant
E,10,E_10,E_10_2,17,340,1470890,1471230,free,sit,0.372604842,mother
E,10,E_10,E_10_2,18,1860,1518115,1519975,free,sit,0.351177154,infant
E,10,E_10,E_10_2,19,400,1749565,1749965,free,sit,0.151852258,mother
E,10,E_10,E_10_2,20,620,1765781,1766401,free,sit,0.380804753,infant
E,10,E_10,E_10_2,21,280,1811706,1811986,free,sit,0.344781377,mother
E,10,E_10,E_10_2,22,660,1940668,1941328,free,sit,0.154753537,mother
E,10,E_10,E_10_2,23,600,2142025,2142625,free,sit,0.522424181,mother
E,10,E_10,E_10_2,24,540,2152822,2153362,free,sit,0.174493308,NA
E,10,E_10,E_10_2,25,2400,2173374,2175774,free,sit,0.247264807,mother
E,10.5,E_10.5,E_10.5_1,1,1880,99198,101078,free,sit,0.212442579,mother
E,10.5,E_10.5,E_10.5_1,2,880,120232,121112,free,sit,0.214652497,mother
E,10.5,E_10.5,E_10.5_1,3,380,123172,123552,free,sit,0.334137643,mother
E,10.5,E_10.5,E_10.5_1,4,1880,152545,154425,free,sit,0.486950671,mother
E,10.5,E_10.5,E_10.5_1,5,820,187296,188116,free,walk,1.441286075,infant
E,10.5,E_10.5,E_10.5_1,6,299,189656,189955,free,sit,0.103923354,infant
E,10.5,E_10.5,E_10.5_1,7,1738,236826,238564,free,sit,0.560211068,mother
E,10.5,E_10.5,E_10.5_1,8,1660,333842,335502,free,sit,0.465026668,NA
E,10.5,E_10.5,E_10.5_1,9,1358,343901,345259,free,sit,0.322480944,infant
E,10.5,E_10.5,E_10.5_1,10,5277,382672,387949,constrained,sit,0.407041984,mother
E,10.5,E_10.5,E_10.5_1,11,3000,389089,392089,constrained,sit,0.381537631,mother
E,10.5,E_10.5,E_10.5_1,12,1540,394748,396288,constrained,sit,0.38541405,mother
E,10.5,E_10.5,E_10.5_1,13,1918,397508,399426,constrained,sit,0.395860818,mother
E,10.5,E_10.5,E_10.5_1,14,580,405225,405805,constrained,sit,0.333458614,mother
E,10.5,E_10.5,E_10.5_1,15,3900,407125,411025,constrained,sit,0.378577949,mother
E,10.5,E_10.5,E_10.5_1,16,640,489866,490506,free,sit,0.857071035,infant
E,10.5,E_10.5,E_10.5_1,17,1660,505440,507100,free,sit,1.142120389,infant
E,10.5,E_10.5,E_10.5_1,18,200,530096,530296,free,sit,0.304659328,mother
E,10.5,E_10.5,E_10.5_1,19,5957,645688,651645,free,sit,0.378203679,mother
E,10.5,E_10.5,E_10.5_1,20,2578,662444,665022,free,sit,0.753111808,infant
E,10.5,E_10.5,E_10.5_1,21,300,723909,724209,free,sit,0.250734426,infant
E,10.5,E_10.5,E_10.5_1,22,6220,791552,797772,free,sit,0.201708954,mother
E,10.5,E_10.5,E_10.5_1,23,1040,799249,800289,free,sit,0.195580117,mother
E,10.5,E_10.5,E_10.5_1,24,800,849679,850479,free,sit,0.262037663,mother
E,10.5,E_10.5,E_10.5_1,25,2820,867093,869913,free,sit,0.221246208,mother
E,10.5,E_10.5,E_10.5_1,26,5439,871933,877372,free,sit,0.117627972,NA
E,10.5,E_10.5,E_10.5_1,27,3679,879570,883249,free,sit,0.153838103,infant
E,10.5,E_10.5,E_10.5_1,28,3540,972806,976346,constrained,sit,0.217870574,mother
E,10.5,E_10.5,E_10.5_1,29,620,1028772,1029392,free,sit,0.42311278,mother
E,10.5,E_10.5,E_10.5_1,30,3557,1036172,1039729,free,sit,0.538610553,mother
E,10.5,E_10.5,E_10.5_1,31,3700,1041829,1045529,free,sit,0.610804933,infant
E,10.5,E_10.5,E_10.5_1,32,2320,1061046,1063366,free,sit,0.4319345,same
E,10.5,E_10.5,E_10.5_1,33,860,1106833,1107693,constrained,sit,0.344151755,mother
E,10.5,E_10.5,E_10.5_1,34,1100,1278309,1279409,constrained,sit,0.351755616,infant
E,10.5,E_10.5,E_10.5_1,35,480,1759044,1759524,constrained,sit,0.392284386,mother
E,10.5,E_10.5,E_10.5_1,36,260,1990884,1991144,free,sit,0.561224135,infant
E,10.5,E_10.5,E_10.5_1,37,1217,2249756,2250973,free,sit,0.61077719,mother
E,10.5,E_10.5,E_10.5_1,38,2697,2315978,2318675,free,sit,0.49160526,mother
E,10.5,E_10.5,E_10.5_1,39,2440,2604978,2607418,constrained,sit,0.166857432,infant
E,10.5,E_10.5,E_10.5_1,40,1740,2627871,2629611,constrained,sit,0.136708069,infant
E,10.5,E_10.5,E_10.5_1,41,320,2636871,2637191,free,sit,0.256888448,mother
E,10.5,E_10.5,E_10.5_2,1,40,18555,18595,free,walk,2.14121612,infant
E,10.5,E_10.5,E_10.5_2,2,1800,23973,25773,free,stand,1.406011791,NA
E,10.5,E_10.5,E_10.5_2,3,2499,28472,30971,free,stand,1.190458221,NA
E,10.5,E_10.5,E_10.5_2,4,300,32051,32351,free,stand,1.586985097,infant
E,10.5,E_10.5,E_10.5_2,5,240,219137,219377,free,stand,NaN,mother
E,10.5,E_10.5,E_10.5_2,6,159,229794,229953,free,stand,NaN,mother
E,10.5,E_10.5,E_10.5_2,7,3940,231073,235013,free,stand,0.723730714,NA
E,10.5,E_10.5,E_10.5_2,8,760,425861,426621,free,sit,0.496236331,NA
E,10.5,E_10.5,E_10.5_2,9,320,440354,440674,free,sit,0.472363528,same
E,10.5,E_10.5,E_10.5_2,10,1100,480701,481801,free,sit,0.64799374,mother
E,10.5,E_10.5,E_10.5_2,11,800,687124,687924,constrained,sit,0.16795891,mother
E,10.5,E_10.5,E_10.5_2,12,740,775020,775760,constrained,sit,0.290843048,infant
E,10.5,E_10.5,E_10.5_2,13,1120,1094423,1095543,free,sit,0.600984749,mother
E,10.5,E_10.5,E_10.5_2,14,660,1134912,1135572,constrained,sit,0.227226965,infant
E,10.5,E_10.5,E_10.5_2,15,540,1170385,1170925,constrained,sit,0.17003013,NA
